cell_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,DMSO_TF,Drug
file4_cell560,-0.016679058,-0.038666199,-0.010447092,-0.081754203,-0.012513235,-0.024498777,-0.009010309,-0.101912142,-0.019640185,-0.02569145,-0.043871099,-0.135476999,-0.057351645,-0.029253876,-0.05411176,-0.067387377,-0.002252068,-0.051400431,-0.03190997,-0.163242214,0.030416688,0.023042392309382875,-0.007024723,-0.084092437,0.017130507968635102,0.005564079,0.071309123,-0.018833685,-0.002738928,0.036265889,-0.047474928,-0.126624771,0.024761576998848962,-0.026324786,0.036593121,0.036856682,-0.022443047,-0.020137179,-0.050368598,0.031119526,-0.004043571,-0.009519389,-0.090361938,-0.013118991,-0.056829117,0.012305094620545744,-0.031898758,0.13216660061173535,-0.007372425,0.024461386,nan,4
file4_cell561,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,4
file4_cell562,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,4
file4_cell563,-0.021949625,0.2727993996862086,-0.153675521,-0.717374568,0.47219322206597114,-0.26756337,-0.172967813,-0.409108965,-0.591931201,-0.717255913,0.17833386867544518,-0.371055534,-0.089316959,1.4236190672898132,0.38138780608393064,0.21149765958234704,-1.605956543,1.0387145679918024,-0.560604511,-0.2245884,-0.596886503,-1.293903922,-0.245855831,-2.451116212,-3.747010043,-0.595844594,0.44307843,1.6311671653345703,2.132276127475917,-1.925232475,-0.489092881,1.963467207307703,-1.307076111,-3.355409468,1.3309177517898103,5.180921461766986,2.4491648534501747,-1.921721344,2.0320159862585285,3.280332788747237,-2.073431686,-1.490843176,1.9856473971619029,14.491926212016594,-1.230241722,-1.658948649,6.415262791428215,-1.990377786,1.6354769473964437,-5.361377638,nan,4
file4_cell564,-0.018938012,-0.039672988,-0.01745733,-0.062014043,-0.017962762,-0.013127926,0.007258626,-0.03076214,-0.014334547,-0.020581994,-0.028990229,-0.120100356,0.15001132329347747,-0.020743343,-0.043779758,-0.053111419,0.030368396938524136,-0.013018121,-0.062869699,-0.095661196,0.007156007,0.004699605,0.00789564,-0.01911371,-0.03568184,0.069996723,-0.011703708,-0.033228884,0.17862896710426948,-0.013152983,0.053574759,-0.012342862,-0.036012771,0.072831541,-0.047501229,-0.019304588,-0.002233637,-0.072669791,0.008710086,-0.003327659,-0.047022631,-0.001510518,-0.039232276,0.012108356,0.081987322,0.017557475,-0.044936973,0.07914915,0.092344675,0.026010035,nan,4
file4_cell565,-0.062104442,-0.115710494,-0.062482781,-0.095033898,-0.013654025,-0.077367866,-0.110683724,-0.195245808,-0.029897276,0.0749573,0.041481096336883586,-0.058155181,-0.051519989,-0.329396378,-0.147859089,-0.330983537,-0.06766951,-0.160221044,-0.035702482,-0.349036422,0.020504573,-0.200500383,0.045366904,-0.056702212,0.3839954838972812,1.2009248990428807,0.25432958643258796,-0.277532568,-0.803251733,0.16607439147919553,-0.440193186,0.3321148270525688,0.20286233906113227,0.079953553,-0.395869143,-0.088259181,0.1988014616675501,0.34669207447778555,-0.632499903,0.31401557990622747,-0.202076869,0.25125716510063945,-0.907090561,-0.115200751,-0.472892769,0.730008252,0.5400811375849256,-0.040450722,1.0642493048049062,-0.178521671,nan,4
file4_cell566,-0.007300041,-0.125906287,-0.113922537,-0.036679116,-0.008418217,-0.061964791,-0.045441873,-0.138515319,0.14847823498971802,0.077142136,-0.105393818,-0.119202711,-0.065337032,-0.157311855,0.14200686148060035,0.059248513,0.18969102039041214,-0.111066163,-0.066351109,-0.292621902,0.21163938173501537,-0.148148215,0.15437613792036792,0.17789915481048624,-0.053419049,0.10952688022254287,-0.005631023,-0.058414639,-0.03984702,0.1571014203712381,-0.438859264,-0.247414447,-0.196506373,-0.701722539,-0.244676378,-0.302385902,-0.503146463,0.016904075,-0.135250017,-0.297341888,-0.353656826,0.4643629701708486,-0.378655274,-0.251055128,-0.024888255,1.1187986499642169,0.38982520776593366,-0.139709439,0.5384487319495307,0.48597116702727494,nan,4
file4_cell567,-0.027547902,-0.043242184,-0.009100135,-0.087199375,-0.014564353,-0.032177802,-0.020419159,-0.087135323,-0.024529215,-0.02191075,-0.04519525,-0.096273022,-0.084391205,-0.025278681,-0.07386307,-0.009108118,0.004245783,-0.066948561,-0.007056288,-0.030528306,-0.051293513,-0.023971669,0.044810146,-0.082856789,0.032667435,-0.000404827,0.052641296,-0.044468575,-0.033341566,0.019151447087867292,-0.00260187,-0.003343623,0.047351763,-0.096689859,-0.005196601,-0.032567385,0.007880408,0.002898741,-0.000962028,-0.028121169,-0.068036795,0.008370659,0.044016652,0.009131779,-0.075593248,-0.006816244,-0.069079891,0.003631554,0.033093771577424075,0.006437961,nan,4
file4_cell568,-0.016297092,-0.035794836,-0.009471963,-0.07429097,-0.015814224,-0.016517403,0.003452555,-0.082808079,-0.010008047,-0.011116619,-0.015284389,-0.092533214,-0.059562466,-0.033535644,-0.047392161,-0.082360449,0.023460904706539647,-0.046182039,-0.06166915,-0.100752781,0.031567018,-0.038150379,-0.007706185,-0.097114573,-0.007604366,-0.035007359,0.059475406204929034,-0.053857506,-0.014019822,-0.024180027,-0.044474478,-0.007328539,0.006068313,-0.080874701,-0.03576197,0.013401197562471876,-0.004393091,0.007673318,-0.01630372,0.013403948442746585,-0.0155969,0.027394424689720316,0.005331104,-0.037375922,-0.044635005,0.031394740786037864,-0.026460828,-0.018591928,0.049629891555656516,-0.01293374,nan,4
file4_cell569,-0.029377476,-0.048160681,0.005196219,-0.080157785,0.003660996,-0.033679051,-0.024154657,-0.070362712,-0.027701599,-0.023148969,-0.036995074,-0.076076705,-0.075117249,-0.03466973,-0.080205909,-0.00618698,0.008195803,-0.058474181,-0.025366389,-0.062991949,-0.036701728,-0.012692868,0.006596827,-0.068424513,0.017507237535147838,0.006014313,0.037219278,-0.039314226,-0.020014045,-0.006076854,0.010418267257337426,-0.00559665,0.020719595,-0.098545326,0.005785292,-0.01492104,0.000858863,0.005120447,0.020162158035327633,-0.037042823,-0.065010472,0.024863284054265456,0.038877169,0.025982439837754678,-0.048143374,0.006737062,-0.062946953,-0.014697318,0.033502491,0.013074193923644783,nan,4
file4_cell57,-0.021794544,-0.045605933,-0.022976077,-0.063987574,-0.020532584,-0.013069728,0.009746472,-0.013498037,-0.017014466,-0.026977523,-0.037860133,-0.147028751,0.25328839597803665,-0.018352078,-0.048700253,-0.049795515,0.03776512,-0.004193186,-0.07312999,-0.108591219,-0.00011934,0.021009359,0.015198955885505024,0.006507719,-0.050403528,0.12114994362980509,-0.038504746,-0.030257672,0.27747249844367045,-0.011913446,0.1004563933717961,-0.017076653,-0.058119865,0.1406490904757531,-0.059151903,-0.034629446,-0.004095227,-0.113973307,0.019155941395077352,-0.007522856,-0.064771289,-0.012256393,-0.063652332,0.030674116,0.14031590511467526,0.018570647452137944,-0.060277269,0.12635210661694043,0.12676986955783118,0.04440845,nan,4
file4_cell570,-0.019253701,-0.03809234,0.009626712,-0.057058257,0.008435822,-0.019781792,-0.007675588,-0.04910666,-0.016911116,-0.01336142,-0.010644343,-0.051782419,-0.043498374,-0.036551139,-0.051977212,-0.043276962,0.018124635949147056,-0.028798458,-0.056415914,-0.100120115,0.020363263,-0.0119705,-0.039143104,-0.053931871,-0.015996413,-0.012219425,0.023742660004235427,-0.034043946,0.001874216,-0.037158439,-0.011105714,-0.006107761,-0.015923496,-0.067694732,-0.007239531,0.020261966177475752,-0.005514202,0.007303951,0.016922614151343433,-0.014327887,-0.023548638,0.035985804,0.00994202,0.005377608,-0.00689763,0.026323780401211895,-0.021915182,-0.028520498,0.029341172,0.003081221,nan,4
file4_cell571,-0.070904516,2.059571459768562,-0.052624334,-0.06919524,-0.050495406,-0.036876406,-0.027339341,-0.229737078,0.042916799120348445,0.071157495,0.012379927213323287,0.39902774888372927,-0.176317048,0.060903922629346983,-0.373592616,0.1920783802109143,0.1970280410898097,-0.357131097,-0.52521406,0.575443928,-0.11447561,0.2292748995228871,0.25903298801871516,1.6141773523076055,0.42595895399090905,-0.327937744,0.5940091028958606,-1.18416987,0.1652871890250299,0.6084143566925003,0.4264332446462183,0.020446208282300423,0.26651878873607043,-0.017822582,0.30066672080044987,0.7429643158185187,-0.959053199,0.19158322614786877,0.8159952889672938,-0.592149644,0.010463268807395518,0.3854745525592866,0.40713626969359235,1.6128666751610619,0.07914203,0.2016817405443661,-0.336024228,1.8791376207446673,-0.673734439,2.688258905693676,nan,4
file4_cell572,-0.030776501,-0.084304825,-0.037806125,-0.084833809,-0.045387306,-0.026015623,-0.04252482,-0.088059965,0.036452274729433756,-0.021448892,-0.163804559,-0.011209125,-0.098530493,-0.082860711,0.024841306584441034,-0.097235799,0.009335763,0.011552787061643175,-0.149631598,-0.109657448,0.097774086,-0.090798157,0.040673070707046254,-0.118654712,-0.157162932,-0.014487762,0.4058967569498569,-0.007566582,0.018593406280894748,0.095565515,-0.155981997,-0.007165417,-0.146748629,-0.094246839,-0.078279428,0.057499995,0.018239574046865405,-0.235900974,-0.534808635,-0.150901226,0.3102727863470926,-0.403899862,0.1349566850227939,0.1717929527111168,0.072642874,0.26587224001485815,-0.397430484,-0.356669439,0.1379668198888322,0.20012240307080517,nan,4
file4_cell573,-0.026789119,-0.045958745,0.008142442,-0.072904606,0.007174684,-0.030004568,-0.020032414,-0.062451973,-0.025089611,-0.02058284,-0.028700907,-0.066911964,-0.065232823,-0.036319658,-0.073137756,-0.016124089,0.011424338585395617,-0.049224792,-0.036178321,-0.077190111,-0.019120288,-0.011137675,-0.01068072,-0.06267093,0.006392952,0.001727723,0.031628630262154636,-0.037233212,-0.012341773,-0.017728701,0.00601195,-0.006009058,0.007356467,-0.090210885,0.003491631,-0.003042297,-0.001752331,0.00599298,0.021801037,-0.031813845,-0.053146284,0.029929556158963415,0.030233791761593583,0.022291203088691654,-0.03340534,0.013798054640717818,-0.050828886,-0.02073327,0.032397322529600245,0.011099500373260945,nan,4
file4_cell574,-0.062361364,-1.152004124,-0.49805657,0.034915547170482425,-1.554342798,-0.615310302,1.2347859265225423,0.5799490486386376,-0.103571242,0.0034774,-0.885140563,1.119263752520994,-1.692538302,-0.986198733,-6.654575658,-4.416562165,6.512849927189795,3.6067372326739786,3.730986717150353,-1.756273632,-0.51819816,0.6051095761211718,2.090229433172092,1.0436182050160088,-0.248866637,-4.398147435,-4.325481969,1.3815361866770577,-6.042485144,-4.050342268,5.164409858981044,-10.46664622,1.1612026039329129,-13.26162285,3.273463628189187,-9.940539536,1.9015325819875164,3.868597967222601,-3.171694229,0.6679490975349732,-0.539511144,-5.091615049,-1.65178939,-2.260881525,22.751644743164942,13.338149512788608,20.611695221513767,-13.00300682,-23.68877684,-16.52102386,nan,4
file4_cell575,-0.179235712,0.31866620046077015,-0.104483603,-0.071796122,0.14331947810914303,-0.047950869,0.467968203,-0.365697458,-0.208531861,-0.603913154,-0.106242564,-0.2364526,-0.539186595,0.6859160683803786,-0.728909,-0.149859916,-0.727553997,-0.168016717,-0.818193339,0.8548678139772431,0.5471821249943574,0.5472824846787989,-0.448847751,0.7091058173649198,-0.414744992,-1.672052872,-0.994340733,-1.370268126,0.17897643085748885,2.965919553354813,-0.075912102,-1.738305323,-2.348818886,-5.237684785,2.4847644136769045,-2.617062962,-1.663397391,5.213400174204427,-1.614948557,-0.289793831,-0.508515847,1.3892704696320273,-0.589123729,-4.045965653,-0.994889157,6.132137775,2.7661302464123687,1.4472364527528325,-2.448827266,0.30802310185414017,nan,4
file4_cell576,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,4
file4_cell577,-0.054377246,-0.096215858,-0.04220167,-0.124585126,-0.070127193,-0.067881431,-0.09822652,0.015775834,-0.015627585,-0.115682506,-0.109790604,-0.044262679,0.008440396,0.085502683,-0.289813196,-0.27112312,0.005157618,-0.173320029,-0.373509656,-0.307701555,-0.321171333,0.068141748,0.2183802059783036,0.21566628199186788,-0.16324713,-0.339802652,0.099003465,0.2501846709516197,-0.193233269,0.003901146,-0.263451632,0.16973930624633124,0.15303301454581492,-0.587787475,0.42822842229232005,-0.251254914,-0.230856481,-0.110321806,-0.258176489,0.2173132229516989,-0.577159086,0.5274392173296318,-0.199211175,0.33907920633388067,-0.184618247,0.33459079254488555,-0.445875721,0.039582285,0.070021929,-0.341380918,nan,4
file4_cell578,-0.020609768,-0.044554616,-0.012762713,-0.068452669,-0.019341379,-0.018215377,-0.010731866,-0.054832102,-0.010586822,-0.013426983,-0.031785962,-0.03865918,-0.051247092,-0.012384163,-0.017601973,-0.051183239,0.020277432757243464,-0.009916938,-0.058805017,-0.088583058,0.023229529111360343,-0.028775773,3.950920708557697e-05,-0.063942668,-0.042209313,-0.048837933,0.077831775,-0.066166372,0.015152660252071674,-0.009418852,-0.06804983,-0.011682532,0.000415267,-0.056262973,-0.000519391,-0.002550491,0.029188928976968394,-0.01168217,-0.087995535,0.020167341233252322,0.09982851,0.013437847212078753,-0.048527109,-0.04598006,0.060665435,0.009937439,-0.061970426,0.00353448,0.094045343,0.01000087,nan,4
file4_cell579,-0.019622698,-0.038714012,0.010706027,-0.056978364,0.009830619,-0.020205294,-0.008338474,-0.048187179,-0.017404874,-0.013674553,-0.010539438,-0.050647162,-0.043418984,-0.037282344,-0.053108129,-0.042235906,0.018234864655564443,-0.028742821,-0.057250264,-0.101986451,0.020330197035279572,-0.011059114,-0.041296022,-0.05305868,-0.01651888,-0.011298082,0.022766183,-0.033734133,0.002496898,-0.038560693,-0.009570792,-0.006281895,-0.017321028,-0.06851346,-0.006055671,0.0209525,-0.005953662,0.007439396,0.018728735,-0.01555168,-0.024195293,0.037101111,0.010144479801747047,0.007207505,-0.005532288,0.027014721533444565,-0.022297223,-0.029728401,0.029464629,0.003842444,nan,4
file4_cell58,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,4
file4_cell580,-0.030772879,-0.058953418,-0.015971773,-0.097565526,-0.021025239,-0.043592864,-0.063589457,0.055519318313256634,-0.022528052,-0.070987873,-0.035539606,-0.074962004,-0.051152168,0.008141717,-0.131591071,-0.035115138,0.029177116,-0.044301629,-0.051312932,-0.160217856,0.048395993,0.010645895584573723,0.043987696,0.039702573,-0.161219903,0.005971486,0.11328278985273796,-0.151563946,-0.165095272,0.11461292753413957,0.11258314487497258,0.15886187829352072,0.041210818,-0.164792251,-0.241074832,0.24984677959852042,0.03264318,-0.091094624,-0.163373248,-0.081876996,-0.103074287,0.066404037,-0.069965824,0.038500792,0.11850516280819048,-0.021352892,-0.248572313,-0.313561848,-0.25677198,-0.212523591,nan,4
file4_cell581,-0.022930771,-0.073834482,-0.245860149,-0.036244769,0.062152246074505445,0.056361966,-0.12196716,0.12123100667671295,-0.21839069,0.036489941,0.6065308039720351,0.4261336790360744,0.052207667,0.6896653003696924,0.1216390213063011,0.076346048,-1.156431318,-0.79120043,3.104368733120508,-0.813949363,-2.084860081,0.33094433291013053,4.516606154696435,-6.207079047,17.157605734953318,-0.88238158,1.1192018984610033,5.940912577592306,-0.59359841,2.667814656366465,-1.717830406,0.3168845655644892,1.8717217395218702,-0.475419179,0.9682697264337565,-0.300584385,-0.541561361,-0.795418513,-0.459693311,-0.714674481,0.44337162729104806,0.6803963643328669,0.41856539701012235,-0.045053204,1.0128057315966403,-0.486808193,0.10564030078465483,-0.175612658,-0.886568027,1.013326141042555,nan,4
file4_cell582,-0.019940709,-0.093248853,0.021218395851342414,-0.140814862,0.017840950102830575,-0.033361343,-0.142371251,-0.013806992,-0.026786824,0.035166264,0.16824249591125273,-0.113298532,-0.097262657,-0.079268645,0.4083155823485459,-0.146628424,-0.579088199,-0.277513649,-0.072550261,0.35963406041229784,-1.130020191,2.733914173327818,-0.596050713,0.5870686844584243,0.33289316948022835,-1.513852049,-1.307216508,0.6152824078307271,-0.530503716,-2.260840863,1.208913187995289,-0.686577901,-1.20284311,-1.517565752,0.5397867347983976,-0.537753742,0.7048361975879079,0.8437778955370259,1.3199876872806455,0.35639331624989923,0.5699333116143367,-0.038337951,0.31271270432797665,0.5445590677306972,-0.328005292,0.8117148407114804,-0.669668148,-0.966165395,0.32859904327029416,0.066070273,nan,4
file4_cell583,-0.018262606,-0.033452618,-0.007740916,-0.068022158,-0.013604266,-0.01961252,-0.005169259,-0.071332338,-0.014413475,-0.013028877,-0.02334889,-0.07839508,-0.058075911,-0.025261144,-0.047749991,-0.042448777,0.012323296535047252,-0.042209349,-0.031249175,-0.057564285,-0.003415953,-0.025352883,0.011184372999842165,-0.072618879,0.005738884,-0.017687986,0.04347966,-0.040728703,-0.016362081,-0.003830553,-0.023978687,-0.003392272,0.019700390016363378,-0.069060733,-0.018688211,-0.004598274,0.003499257,0.004432743,-0.007612362,-0.006424749,-0.031893267,0.015257599,0.019335325,-0.012117931,-0.044015901,0.00808638,-0.033873371,-0.005316017,0.029338601995420235,-0.003592617,nan,4
file4_cell584,-0.020230434,-0.035527316,-0.008028974,-0.072086377,-0.013807736,-0.022275474,-0.008401163,-0.074681457,-0.016557299,-0.014911208,-0.027978779,-0.082183943,-0.063652899,-0.025264861,-0.053284123,-0.035382907,0.010611432949039537,-0.047452318,-0.026121988,-0.051834563,-0.013562621,-0.025060163,0.018310666747271637,-0.074788594,0.011445838684741702,-0.014025174,0.045421280752940565,-0.041521292,-0.019960535,0.001040011,-0.019448309,-0.003381962,0.025560532104454664,-0.07491616,-0.015828941,-0.010525754,0.004427752,0.004107643,-0.00620296,-0.011022861,-0.039553147,0.013798053417584699,0.024566026362979828,-0.007614491,-0.050708073,0.004928074,-0.041334672,-0.003419763,0.030134433,-0.001466841,nan,4
file4_cell585,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,4
file4_cell586,-0.023165772,-0.038622067,-0.008458661,-0.078148822,-0.014111247,-0.026247705,-0.013222075,-0.079677215,-0.019755163,-0.017719012,-0.034885014,-0.087835652,-0.071971886,-0.025270405,-0.061539185,-0.024843009,0.008057909,-0.055273063,-0.018473952,-0.043287747,-0.028698034,-0.024623523,0.028940697465614146,-0.078025079,0.019958694,-0.008561493,0.048317526,-0.042703568,-0.025328217,0.008305253,-0.01269051,-0.003366583,0.034301891,-0.083650486,-0.011563872,-0.019367559,0.005812754,0.003622703,-0.004100607,-0.017881696,-0.05097911,0.011620902219799457,0.032368472,-0.000896873,-0.06069054,0.000216945,-0.05246442,-0.00059119,0.031321545548754104,0.0017041,nan,4
file4_cell587,-0.010078884,0.008066631,0.002464663,-0.107280618,0.021271409147854435,-0.025421699,-0.034338607,-0.11456392,-0.062981323,-0.062082314,0.049753019104156276,-0.140785929,0.16729624815989674,0.063077529,-0.007966792,-0.0813193,-0.019140351,-0.194959428,0.097811468,-0.123868882,0.21375671405998362,-0.127412657,-0.213464906,-0.406644289,0.048953617,-0.079014618,0.1567325970360289,-0.244812922,0.16517339453604665,-0.461643414,0.2000822632774745,0.24324187498731417,0.255585293,-0.07611778,-0.159456792,0.24394396852423947,-0.209858991,0.007767303,-0.147558189,0.15030634447652857,-0.014645606,-0.284639725,0.2869216439870979,-0.01282249,-0.043569827,0.3195999428243902,-0.662102404,-0.259972122,-0.042523488,0.48074540600686855,nan,4
file4_cell588,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,4
file4_cell589,-0.025804226,-0.056820721,-0.025856311,-0.101895671,-0.030541358,-0.035065253,0.001854464,-0.109263598,-0.042086765,-0.013807966,-0.111913898,-0.132061404,-0.050999805,-0.054630998,-0.053172988,-0.049329727,0.004336902,-0.021886179,0.01667405,-0.171534565,0.029570796,0.1049234757866204,-0.149105977,0.000217899,0.018273982330252594,-0.114071936,0.1439162421221354,-0.17771228,0.035270168,0.2661022396151134,-0.098028979,-0.392353384,-0.003499225,-0.083791837,-0.029744557,0.004844077,-0.047669115,-0.042859103,-0.234258291,-0.114565861,-0.191329942,-0.150496182,-0.31248413,-0.007667793,0.071093333,0.10413121107714687,-0.011325137,0.11191847945715508,0.065593321,0.052287655,nan,4
file4_cell59,-0.027426509,-0.019572423,-0.04009747,-0.077396937,0.025385796335705316,0.025634414862672553,0.057915979952143336,-0.12874024,0.01550599,-0.056410526,-0.097812682,-0.080598512,-0.180643363,0.080289205,-0.055950047,-0.137191103,0.27068183855731415,-0.200186981,0.038269307423196716,-0.016326868,-0.016356586,-0.166121335,-0.08713338,-0.334800937,-0.26783849,-0.029311465,-0.376661443,0.068442188,-0.219985981,0.1582998494022996,0.18843467625154378,-0.504908154,-0.205699028,-0.016305578,0.23564791246920572,0.15218328504167677,0.26156779830239035,-0.289375755,-0.479022496,0.003286178,-0.443237582,-0.000562185,0.059616706,-0.595232343,-0.244116874,-0.153544059,0.5429763492667604,-0.374565031,0.6500292243508963,0.27609121232213923,nan,4
file4_cell590,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,4
file4_cell591,-0.026592186,-0.050455972,0.0310918,-0.05546936,0.036175108212784426,-0.028204263,-0.020858861,-0.030820317,-0.026730812,-0.019588911,-0.008558027,-0.029204775,-0.041919501,-0.051093115,-0.07446853,-0.022572772,0.020316829946062355,-0.027691973,-0.073009218,-0.137237224,0.019705666535632594,0.006154862,-0.081959667,-0.036566127,-0.026387082,0.006103955,0.004322784,-0.027882468,0.014257912509404126,-0.06504602,0.019420335471453845,-0.009570901,-0.04371718,-0.083977338,0.016304697,0.033995079126760544,-0.014254053,0.009997634,0.052842184,-0.038666311,-0.03640912,0.058166671,0.013968480145664632,0.041770028,0.020255869,0.040065001,-0.029513087,-0.052542891,0.031796451,0.018220187,nan,4
file4_cell592,-0.023513834,-0.049283776,-0.008634501,-0.087469138,-0.019175715,-0.023509518,-0.001966765,-0.080765486,-0.028540558,-0.01957994,-0.022648432,-0.065849383,-0.047960182,-0.040942191,-0.031135022,-0.101516517,-0.006967901,-0.022422496,-0.067787493,-0.10706968,0.008103215,-0.057086079,0.015764780686074384,-0.066564476,-0.01494815,-0.069974154,0.075668178,-0.068239662,0.016296842467233803,0.081930213,-0.07821635,-0.122566582,0.024878030471557164,-0.085686488,-0.071735732,-0.039279341,0.005194972,0.006218967,-0.009541415,0.00740129,-0.054945989,-0.093271899,-0.072469113,-0.01676417,-0.017385171,-0.018229578,0.018832957,-0.132019936,0.005582399,-0.017250161,nan,4
file4_cell593,-0.023429577,-0.045127714,0.021841159732541242,-0.056154114,0.024220526061868045,-0.024574497,-0.015177369,-0.038701038,-0.022498895,-0.016905098,-0.00945715,-0.038934885,-0.042599935,-0.044826074,-0.064775624,-0.031495493,0.019372077345054643,-0.028168826,-0.065858132,-0.121241156,0.019989065503253724,-0.001656483,-0.06350735,-0.044050105,-0.021909097,-0.001792727,0.012692015200979755,-0.030537832,0.008921008,-0.053027529,0.006264764,-0.008078419,-0.031739155,-0.076960151,0.006158027,0.028076627476484095,-0.010487508,0.008836759,0.037362209,-0.028177372,-0.030866739,0.048607557,0.012233228,0.026086273047366246,0.008553739,0.034143055,-0.026238678,-0.042190149,0.030738318850587292,0.011695866128682751,nan,4
